bucket,path,size,mtime
B,data/raw/MidCap150/constituents/MEDANTA.csv,156979,2026-08-11 11:51
B,data/raw/MidCap150/constituents/MFSL.csv,1057356,2026-08-11 11:51
B,data/raw/MidCap150/constituents/MOTILALOFS.csv,767948,2026-08-11 11:51
B,data/raw/MidCap150/constituents/MPHASIS.csv,969480,2026-08-11 11:51
B,data/raw/MidCap150/constituents/MRF.csv,972175,2026-08-11 11:52
B,data/raw/MidCap150/constituents/NAM-INDIA.csv,373585,2026-08-11 11:52
B,data/raw/MidCap150/constituents/NATIONALUM.csv,966118,2026-08-11 11:52
B,data/raw/MidCap150/constituents/NAUKRI.csv,784486,2026-08-11 11:52
B,data/raw/MidCap150/constituents/NHPC.csv,692901,2026-08-11 11:52
B,data/raw/MidCap150/constituents/NIACL.csv,363847,2026-08-11 11:52
B,data/raw/MidCap150/constituents/NLCINDIA.csv,945269,2026-08-11 11:52
B,data/raw/MidCap150/constituents/NMDC.csv,919760,2026-08-11 11:52
B,data/raw/MidCap150/constituents/NTPCGREEN.csv,66985,2026-08-11 11:52
B,data/raw/MidCap150/constituents/NYKAA.csv,196762,2026-08-11 11:52
B,data/raw/MidCap150/constituents/OBEROIRLTY.csv,684971,2026-08-11 11:53
B,data/raw/MidCap150/constituents/OFSS.csv,1016409,2026-08-11 11:53
B,data/raw/MidCap150/constituents/OIL.csv,704857,2026-08-11 11:53
B,data/raw/MidCap150/constituents/PAGEIND.csv,809570,2026-08-11 11:53
B,data/raw/MidCap150/constituents/PATANJALI.csv,741537,2026-08-11 11:53
B,data/raw/MidCap150/constituents/PAYTM.csv,195690,2026-08-11 11:53
B,data/raw/MidCap150/constituents/PERSISTENT.csv,707814,2026-08-11 11:53
B,data/raw/MidCap150/constituents/PETRONET.csv,956072,2026-08-11 11:53
B,data/raw/MidCap150/constituents/PHOENIXLTD.csv,935119,2026-08-11 11:54
B,data/raw/MidCap150/constituents/PIIND.csv,725074,2026-08-11 11:54
B,data/raw/MidCap150/constituents/POLICYBZR.csv,201799,2026-08-11 11:54
B,data/raw/MidCap150/constituents/POLYCAB.csv,313826,2026-08-11 11:54
B,data/raw/MidCap150/constituents/POWERINDIA.csv,278585,2026-08-11 11:54
B,data/raw/MidCap150/constituents/PREMIERENE.csv,78393,2026-08-11 11:54
B,data/raw/MidCap150/constituents/PRESTIGE.csv,675443,2026-08-11 11:54
B,data/raw/MidCap150/constituents/RADICO.csv,947718,2026-08-11 11:54
B,data/raw/MidCap150/constituents/RVNL.csv,299645,2026-08-11 11:54
B,data/raw/MidCap150/constituents/SAIL.csv,931590,2026-08-11 11:54
B,data/raw/MidCap150/constituents/SBICARD.csv,272670,2026-08-11 11:54
B,data/raw/MidCap150/constituents/SCHAEFFLER.csv,1032601,2026-08-11 11:54
B,data/raw/MidCap150/constituents/SJVN.csv,661151,2026-08-11 11:55
B,data/raw/MidCap150/constituents/SRF.csv,968288,2026-08-11 11:55
B,data/raw/MidCap150/constituents/SUNDARMFIN.csv,975844,2026-08-11 11:55
B,data/raw/MidCap150/constituents/SUPREMEIND.csv,987411,2026-08-11 11:55
B,data/raw/MidCap150/constituents/SUZLON.csv,863173,2026-08-11 11:56
B,data/raw/MidCap150/constituents/SWIGGY.csv,67564,2026-08-11 11:56
B,data/raw/MidCap150/constituents/TATACOMM.csv,968156,2026-08-11 11:56
B,data/raw/MidCap150/constituents/TATAELXSI.csv,972944,2026-08-11 11:56
B,data/raw/MidCap150/constituents/TATAINVEST.csv,968286,2026-08-11 11:56
B,data/raw/MidCap150/constituents/THERMAX.csv,959703,2026-08-11 11:56
B,data/raw/MidCap150/constituents/TIINDIA.csv,375179,2026-08-11 11:56
B,data/raw/MidCap150/constituents/TORNTPOWER.csv,811522,2026-08-11 11:56
B,data/raw/MidCap150/constituents/UBL.csv,911698,2026-08-11 11:57
B,data/raw/MidCap150/constituents/UNOMINDA.csv,882429,2026-08-11 11:57
B,data/raw/MidCap150/constituents/UPL.csv,906922,2026-08-11 11:57
B,data/raw/MidCap150/constituents/VMM.csv,63052,2026-08-11 11:57
B,data/raw/MidCap150/constituents/VOLTAS.csv,952429,2026-08-11 11:57
B,data/raw/MidCap150/constituents/WAAREEENER.csv,72446,2026-08-11 11:57
B,data/raw/MidCap150/constituents/YESBANK.csv,847589,2026-08-11 11:58
B,data/raw/N100_Survivorship/.DS_Store,6148,2026-08-20 23:49
B,data/raw/N100_Survivorship/clean/AARTIIND.csv,1037645,2026-07-30 18:48
B,data/raw/N100_Survivorship/clean/ABB.csv,939581,2026-07-23 11:08
B,data/raw/N100_Survivorship/clean/ABBOTINDIA.csv,1031770,2026-07-30 18:48
B,data/raw/N100_Survivorship/clean/ABCAPITAL.csv,380309,2026-07-30 18:48
B,data/raw/N100_Survivorship/clean/ABREL.csv,1113392,2026-07-30 18:48
B,data/raw/N100_Survivorship/clean/ACC.csv,951525,2026-07-30 18:48
B,data/raw/N100_Survivorship/clean/ACCELYA.csv,955409,2026-07-30 18:49
B,data/raw/N100_Survivorship/clean/ADANIENSOL.csv,475434,2026-07-23 11:08
B,data/raw/N100_Survivorship/clean/ADANIENT.csv,1009830,2026-07-23 11:08
B,data/raw/N100_Survivorship/clean/ADANIGREEN.csv,352421,2026-07-23 11:08
B,data/raw/N100_Survivorship/clean/ADANIPORTS.csv,776354,2026-07-23 11:08
B,data/raw/N100_Survivorship/clean/ADANIPOWER.csv,713641,2026-07-23 11:08
B,data/raw/N100_Survivorship/clean/AKZOINDIA.csv,983215,2026-07-30 18:49
B,data/raw/N100_Survivorship/clean/AMBUJACEM.csv,967576,2026-07-23 11:08
B,data/raw/N100_Survivorship/clean/APARINDS.csv,934024,2026-07-30 18:49
B,data/raw/N100_Survivorship/clean/APOLLOHOSP.csv,984627,2026-07-23 11:08
B,data/raw/N100_Survivorship/clean/APOLLOTYRE.csv,964576,2026-07-30 18:49
B,data/raw/N100_Survivorship/clean/ARVIND.csv,933504,2026-07-30 18:49
B,data/raw/N100_Survivorship/clean/ASAHIINDIA.csv,985418,2026-07-30 18:49
B,data/raw/N100_Survivorship/clean/ASHOKLEY.csv,944040,2026-07-30 18:49
B,data/raw/N100_Survivorship/clean/ASIANPAINT.csv,979603,2026-07-23 11:08
B,data/raw/N100_Survivorship/clean/ATUL.csv,938349,2026-07-30 18:50
B,data/raw/N100_Survivorship/clean/AUROPHARMA.csv,969658,2026-07-30 18:50
B,data/raw/N100_Survivorship/clean/AXISBANK.csv,1045020,2026-07-23 11:09
B,data/raw/N100_Survivorship/clean/BAJAJ-AUTO.csv,772689,2026-07-23 11:09
B,data/raw/N100_Survivorship/clean/BAJAJFINSV.csv,757743,2026-07-23 11:09
B,data/raw/N100_Survivorship/clean/BAJAJHLDNG.csv,999763,2026-07-23 11:09
B,data/raw/N100_Survivorship/clean/BAJFINANCE.csv,970368,2026-07-23 11:09
B,data/raw/N100_Survivorship/clean/BALMLAWRIE.csv,967738,2026-07-30 18:50
B,data/raw/N100_Survivorship/clean/BALRAMCHIN.csv,960947,2026-07-30 18:50
B,data/raw/N100_Survivorship/clean/BANKBARODA.csv,979842,2026-07-23 11:09
B,data/raw/N100_Survivorship/clean/BANKINDIA.csv,967696,2026-07-30 18:50
B,data/raw/N100_Survivorship/clean/BASF.csv,942291,2026-07-30 18:50
B,data/raw/N100_Survivorship/clean/BATAINDIA.csv,972529,2026-07-30 18:50
B,data/raw/N100_Survivorship/clean/BEL.csv,955069,2026-07-23 11:09
B,data/raw/N100_Survivorship/clean/BERGEPAINT.csv,960552,2026-07-30 18:51
B,data/raw/N100_Survivorship/clean/BHARATFORG.csv,978108,2026-07-30 18:51
B,data/raw/N100_Survivorship/clean/BHARTIARTL.csv,1020824,2026-07-23 11:10
B,data/raw/N100_Survivorship/clean/BHEL.csv,938965,2026-07-30 18:51
B,data/raw/N100_Survivorship/clean/BIRLACORPN.csv,970206,2026-07-30 18:51
B,data/raw/N100_Survivorship/clean/BOSCHLTD.csv,995731,2026-07-23 11:10
B,data/raw/N100_Survivorship/clean/BPCL.csv,971122,2026-07-23 11:10
B,data/raw/N100_Survivorship/clean/BRITANNIA.csv,975934,2026-07-23 11:10
B,data/raw/N100_Survivorship/clean/BSOFT.csv,923922,2026-07-30 18:51
B,data/raw/N100_Survivorship/clean/CANBK.csv,978514,2026-07-23 11:10
B,data/raw/N100_Survivorship/clean/CASTROLIND.csv,951952,2026-07-30 18:51
B,data/raw/N100_Survivorship/clean/CGPOWER.csv,979205,2026-07-23 11:10
B,data/raw/N100_Survivorship/clean/CHENNPETRO.csv,967446,2026-07-30 18:52
B,data/raw/N100_Survivorship/clean/CHOLAFIN.csv,949079,2026-07-23 11:10
B,data/raw/N100_Survivorship/clean/CIPLA.csv,950299,2026-07-23 11:11
B,data/raw/N100_Survivorship/clean/COALINDIA.csv,718463,2026-07-23 11:11
B,data/raw/N100_Survivorship/clean/COLPAL.csv,959804,2026-07-30 18:52
B,data/raw/N100_Survivorship/clean/CONCOR.csv,970639,2026-07-30 18:52
B,data/raw/N100_Survivorship/clean/CUMMINSIND.csv,979663,2026-07-23 11:11
B,data/raw/N100_Survivorship/clean/DABUR.csv,940241,2026-07-30 18:52
B,data/raw/N100_Survivorship/clean/DIVISLAB.csv,966007,2026-07-23 11:11
B,data/raw/N100_Survivorship/clean/DLF.csv,759350,2026-07-23 11:11
B,data/raw/N100_Survivorship/clean/DMART.csv,401372,2026-07-23 11:11
B,data/raw/N100_Survivorship/clean/DRREDDY.csv,1049139,2026-07-23 11:11
B,data/raw/N100_Survivorship/clean/EICHERMOT.csv,972302,2026-07-23 11:11
B,data/raw/N100_Survivorship/clean/EMAMILTD.csv,927849,2026-07-30 18:52
B,data/raw/N100_Survivorship/clean/ENRIN.csv,42184,2026-07-23 11:11
B,data/raw/N100_Survivorship/clean/ESCORTS.csv,954613,2026-07-30 18:52
B,data/raw/N100_Survivorship/clean/ETERNAL.csv,210548,2026-07-23 11:11
B,data/raw/N100_Survivorship/clean/FEDERALBNK.csv,1093633,2026-07-30 18:52
B,data/raw/N100_Survivorship/clean/FINCABLES.csv,953841,2026-07-30 18:53
B,data/raw/N100_Survivorship/clean/GAIL.csv,1012575,2026-07-23 11:12
B,data/raw/N100_Survivorship/clean/GESHIP.csv,949432,2026-07-30 18:53
B,data/raw/N100_Survivorship/clean/GICRE.csv,366939,2026-07-30 18:53
B,data/raw/N100_Survivorship/clean/GILLETTE.csv,977112,2026-07-30 18:53
B,data/raw/N100_Survivorship/clean/GLAXO.csv,959271,2026-07-30 18:53
B,data/raw/N100_Survivorship/clean/GLENMARK.csv,963321,2026-07-30 18:53
B,data/raw/N100_Survivorship/clean/GMRAIRPORT.csv,821933,2026-07-30 18:53
B,data/raw/N100_Survivorship/clean/GODREJCP.csv,964990,2026-07-23 11:12
B,data/raw/N100_Survivorship/clean/GODREJPROP.csv,723801,2026-07-30 18:53
B,data/raw/N100_Survivorship/clean/GRASIM.csv,961048,2026-07-23 11:12
B,data/raw/N100_Survivorship/clean/GUJGASLTD.csv,958634,2026-07-30 18:54
B,data/raw/N100_Survivorship/clean/HAL.csv,349153,2026-07-23 11:12
B,data/raw/N100_Survivorship/clean/HAVELLS.csv,953792,2026-07-30 18:54
B,data/raw/N100_Survivorship/clean/HCLTECH.csv,953289,2026-07-23 11:12
B,data/raw/N100_Survivorship/clean/HDBFS.csv,39893,2026-07-30 18:54
B,data/raw/N100_Survivorship/clean/HDFCAMC.csv,346251,2026-07-23 11:12
B,data/raw/N100_Survivorship/clean/HDFCBANK.csv,960932,2026-07-23 11:12
B,data/raw/N100_Survivorship/clean/HDFCLIFE.csv,371353,2026-07-23 11:12
B,data/raw/N100_Survivorship/clean/HEROMOTOCO.csv,1044659,2026-07-30 18:54
B,data/raw/N100_Survivorship/clean/HFCL.csv,915693,2026-07-30 18:54
B,data/raw/N100_Survivorship/clean/HINDALCO.csv,968055,2026-07-23 11:12
B,data/raw/N100_Survivorship/clean/HINDOILEXP.csv,965050,2026-07-30 18:54
B,data/raw/N100_Survivorship/clean/HINDPETRO.csv,1000600,2026-07-30 18:54
B,data/raw/N100_Survivorship/clean/HINDUNILVR.csv,986751,2026-07-23 11:13
B,data/raw/N100_Survivorship/clean/HINDZINC.csv,995096,2026-07-23 11:13
B,data/raw/N100_Survivorship/clean/HYUNDAI.csv,71858,2026-07-23 11:13
B,data/raw/N100_Survivorship/clean/ICICIBANK.csv,985217,2026-07-23 11:13
B,data/raw/N100_Survivorship/clean/ICICIGI.csv,382078,2026-07-30 18:54
B,data/raw/N100_Survivorship/clean/ICICIPRULI.csv,424569,2026-07-30 18:54
B,data/raw/N100_Survivorship/clean/IDBI.csv,922727,2026-07-30 18:55
B,data/raw/N100_Survivorship/clean/IDEA.csv,758883,2026-07-30 18:55
B,data/raw/N100_Survivorship/clean/IDFCFIRSTB.csv,454474,2026-07-30 18:55
B,data/raw/N100_Survivorship/clean/IFCI.csv,915649,2026-07-30 18:55
B,data/raw/N100_Survivorship/clean/IGL.csv,883805,2026-07-30 18:55
B,data/raw/N100_Survivorship/clean/INDHOTEL.csv,1022758,2026-07-23 11:13
B,data/raw/N100_Survivorship/clean/INDIACEM.csv,954798,2026-07-30 18:55
B,data/raw/N100_Survivorship/clean/INDIGO.csv,462904,2026-07-23 11:13
B,data/raw/N100_Survivorship/clean/INDUSINDBK.csv,976433,2026-07-30 18:55
B,data/raw/N100_Survivorship/clean/INDUSTOWER.csv,589543,2026-07-30 18:55
B,data/raw/N100_Survivorship/clean/INFY.csv,957780,2026-07-23 11:13
B,data/raw/N100_Survivorship/clean/INGERRAND.csv,963109,2026-07-30 18:56
B,data/raw/N100_Survivorship/clean/IOB.csv,912040,2026-07-30 18:56
B,data/raw/N100_Survivorship/clean/IOC.csv,961212,2026-07-23 11:13
B,data/raw/N100_Survivorship/clean/IRFC.csv,225522,2026-07-23 11:13
B,data/raw/N100_Survivorship/clean/ITC.csv,980278,2026-07-23 11:14
B,data/raw/N100_Survivorship/clean/J&KBANK.csv,940158,2026-07-30 18:56
B,data/raw/N100_Survivorship/clean/JGCHEM.csv,95474,2026-07-30 18:56
B,data/raw/N100_Survivorship/clean/JINDALSTEL.csv,975328,2026-07-23 11:14
B,data/raw/N100_Survivorship/clean/JIOFIN.csv,121561,2026-07-23 11:14
B,data/raw/N100_Survivorship/clean/JSWSTEEL.csv,944077,2026-07-23 11:14
B,data/raw/N100_Survivorship/clean/KOTAKBANK.csv,969615,2026-07-23 11:14
B,data/raw/N100_Survivorship/clean/LICHSGFIN.csv,987883,2026-07-30 18:56
B,data/raw/N100_Survivorship/clean/LODHA.csv,221536,2026-07-23 11:14
B,data/raw/N100_Survivorship/clean/LT.csv,951290,2026-07-23 11:14
B,data/raw/N100_Survivorship/clean/LUPIN.csv,952547,2026-07-30 18:56
B,data/raw/N100_Survivorship/clean/M&M.csv,946075,2026-07-23 11:14
B,data/raw/N100_Survivorship/clean/MARICO.csv,951409,2026-07-30 18:56
B,data/raw/N100_Survivorship/clean/MARUTI.csv,954938,2026-07-23 11:14
B,data/raw/N100_Survivorship/clean/MAXHEALTH.csv,254375,2026-07-23 11:14
B,data/raw/N100_Survivorship/clean/MAZDOCK.csv,247916,2026-07-23 11:15
B,data/raw/N100_Survivorship/clean/MOREPENLAB.csv,940415,2026-07-30 18:56
B,data/raw/N100_Survivorship/clean/MOTHERSON.csv,1035779,2026-07-23 11:15
B,data/raw/N100_Survivorship/clean/MRF.csv,972175,2026-07-30 18:57
B,data/raw/N100_Survivorship/clean/MRPL.csv,920804,2026-07-30 18:57
B,data/raw/N100_Survivorship/clean/MTNL.csv,921802,2026-07-30 18:57
B,data/raw/N100_Survivorship/clean/MUTHOOTFIN.csv,665479,2026-07-23 11:15
B,data/raw/N100_Survivorship/clean/NATIONALUM.csv,966118,2026-07-30 18:57
B,data/raw/N100_Survivorship/clean/NAUKRI.csv,784486,2026-07-30 18:57
B,data/raw/N100_Survivorship/clean/NESTLEIND.csv,978087,2026-07-23 11:15
B,data/raw/N100_Survivorship/clean/NH.csv,435927,2026-07-30 18:57
B,data/raw/N100_Survivorship/clean/NIACL.csv,363847,2026-07-30 18:57
B,data/raw/N100_Survivorship/clean/NIFTY100.csv,322935,2026-08-07 14:38
B,data/raw/N100_Survivorship/clean/NMDC.csv,919760,2026-07-30 18:57
B,data/raw/N100_Survivorship/clean/NOVARTIND.csv,930843,2026-07-30 18:57
B,data/raw/N100_Survivorship/clean/NTPC.csv,882306,2026-07-23 11:15
B,data/raw/N100_Survivorship/clean/NYKAA.csv,196762,2026-07-30 18:58
B,data/raw/N100_Survivorship/clean/OFSS.csv,1016409,2026-07-30 18:58
B,data/raw/N100_Survivorship/clean/ONGC.csv,996548,2026-07-23 11:15
B,data/raw/N100_Survivorship/clean/PAYTM.csv,195690,2026-07-30 18:58
B,data/raw/N100_Survivorship/clean/PETRONET.csv,956072,2026-07-30 18:58
B,data/raw/N100_Survivorship/clean/PFC.csv,761451,2026-07-23 11:15
B,data/raw/N100_Survivorship/clean/PFIZER.csv,975968,2026-07-30 18:58
B,data/raw/N100_Survivorship/clean/PGHL.csv,946212,2026-07-30 18:58
B,data/raw/N100_Survivorship/clean/PIDILITIND.csv,964911,2026-07-23 11:15
B,data/raw/N100_Survivorship/clean/PNB.csv,940949,2026-07-23 11:16
B,data/raw/N100_Survivorship/clean/POLYCAB.csv,313826,2026-07-30 18:58
B,data/raw/N100_Survivorship/clean/POWERGRID.csv,766279,2026-07-23 11:16
B,data/raw/N100_Survivorship/clean/RAYMOND.csv,1005597,2026-07-30 18:58
B,data/raw/N100_Survivorship/clean/RECLTD.csv,738450,2026-07-23 11:16
B,data/raw/N100_Survivorship/clean/RELIANCE.csv,1094407,2026-07-23 11:16
B,data/raw/N100_Survivorship/clean/RELINFRA.csv,959048,2026-07-30 18:58
B,data/raw/N100_Survivorship/clean/RPOWER.csv,730722,2026-07-30 18:59
B,data/raw/N100_Survivorship/clean/SAIL.csv,931590,2026-07-30 18:59
B,data/raw/N100_Survivorship/clean/SBICARD.csv,272670,2026-07-30 18:59
B,data/raw/N100_Survivorship/clean/SBILIFE.csv,379376,2026-07-23 11:16
B,data/raw/N100_Survivorship/clean/SBIN.csv,950554,2026-07-23 11:16
B,data/raw/N100_Survivorship/clean/SCILAL.csv,762965,2026-07-30 18:59
B,data/raw/N100_Survivorship/clean/SHREECEM.csv,990866,2026-07-23 11:16
B,data/raw/N100_Survivorship/clean/SHRIRAMFIN.csv,965550,2026-07-23 11:17
B,data/raw/N100_Survivorship/clean/SIEMENS.csv,1027805,2026-07-23 11:17
B,data/raw/N100_Survivorship/clean/SIS.csv,369034,2026-07-30 18:59
B,data/raw/N100_Survivorship/clean/SOLARINDS.csv,859018,2026-07-23 11:17
B,data/raw/N100_Survivorship/clean/SUNDARMFIN.csv,975844,2026-07-30 18:59
B,data/raw/N100_Survivorship/clean/SUNPHARMA.csv,974985,2026-07-23 11:17
B,data/raw/N100_Survivorship/clean/SUNTV.csv,813491,2026-07-30 18:59
B,data/raw/N100_Survivorship/clean/SUZLON.csv,863173,2026-07-30 18:59
B,data/raw/N100_Survivorship/clean/TATACAP.csv,28479,2026-07-23 11:17
B,data/raw/N100_Survivorship/clean/TATACHEM.csv,965483,2026-07-30 18:59
B,data/raw/N100_Survivorship/clean/TATACOMM.csv,968156,2026-07-30 19:00
B,data/raw/N100_Survivorship/clean/TATACONSUM.csv,976035,2026-07-23 11:17
B,data/raw/N100_Survivorship/clean/TATAPOWER.csv,990068,2026-07-23 11:17
B,data/raw/N100_Survivorship/clean/TATASTEEL.csv,982907,2026-07-23 11:17
B,data/raw/N100_Survivorship/clean/TCS.csv,886838,2026-07-23 11:18
B,data/raw/N100_Survivorship/clean/TECHM.csv,815753,2026-07-23 11:18
B,data/raw/N100_Survivorship/clean/THOMASCOOK.csv,955592,2026-07-30 19:00
B,data/raw/N100_Survivorship/clean/TIINDIA.csv,375179,2026-07-30 19:00
B,data/raw/N100_Survivorship/clean/TITAN.csv,949514,2026-07-23 11:18
B,data/raw/N100_Survivorship/clean/TMCV.csv,24546,2026-07-23 11:18
B,data/raw/N100_Survivorship/clean/TMPV.csv,1133557,2026-07-23 11:18
B,data/raw/N100_Survivorship/clean/TORNTPHARM.csv,1018841,2026-07-23 11:18
B,data/raw/N100_Survivorship/clean/TORNTPOWER.csv,811522,2026-07-30 19:00
B,data/raw/N100_Survivorship/clean/TRENT.csv,1009405,2026-07-23 11:18
B,data/raw/N100_Survivorship/clean/TTML.csv,924154,2026-07-30 19:00
B,data/raw/N100_Survivorship/clean/TVSMOTOR.csv,959514,2026-07-23 11:18
B,data/raw/N100_Survivorship/clean/UBL.csv,911698,2026-07-30 19:00
B,data/raw/N100_Survivorship/clean/ULTRACEMCO.csv,925732,2026-07-23 11:19
B,data/raw/N100_Survivorship/clean/UNIONBANK.csv,972293,2026-07-23 11:19
B,data/raw/N100_Survivorship/clean/UNITDSPR.csv,971389,2026-07-23 11:19
B,data/raw/N100_Survivorship/clean/UPL.csv,906922,2026-07-30 19:00
B,data/raw/N100_Survivorship/clean/VBL.csv,398276,2026-07-23 11:19
B,data/raw/N100_Survivorship/clean/VEDL.csv,995863,2026-07-23 11:19
B,data/raw/N100_Survivorship/clean/VIJAYA.csv,202882,2026-07-30 19:00
B,data/raw/N100_Survivorship/clean/WIPRO.csv,975737,2026-07-23 11:19
B,data/raw/N100_Survivorship/clean/WOCKPHARMA.csv,1029375,2026-07-30 19:00
B,data/raw/N100_Survivorship/clean/YESBANK.csv,847589,2026-07-30 19:01
B,data/raw/N100_Survivorship/clean/ZEEL.csv,950153,2026-07-30 19:01
B,data/raw/N100_Survivorship/clean/ZYDUSLIFE.csv,975403,2026-07-23 11:19
B,data/raw/N100_Survivorship/index_membership_nifty100.csv,159080,2026-08-18 17:58
B,data/raw/N100_constituents/ABB.csv,942814,2026-07-20 11:20
B,data/raw/N100_constituents/ADANIENSOL.csv,475599,2026-07-20 11:20
B,data/raw/N100_constituents/ADANIENT.csv,1009823,2026-07-20 11:20
B,data/raw/N100_constituents/ADANIGREEN.csv,352421,2026-07-20 11:21
B,data/raw/N100_constituents/ADANIPORTS.csv,776531,2026-07-20 11:21
B,data/raw/N100_constituents/ADANIPOWER.csv,715472,2026-07-20 11:21
B,data/raw/N100_constituents/AMBUJACEM.csv,967753,2026-07-20 11:21
B,data/raw/N100_constituents/APOLLOHOSP.csv,984808,2026-07-20 11:21
B,data/raw/N100_constituents/ASIANPAINT.csv,979781,2026-07-20 11:21
B,data/raw/N100_constituents/AXISBANK.csv,1045197,2026-07-20 11:21
B,data/raw/N100_constituents/BAJAJ-AUTO.csv,773037,2026-07-20 11:21
B,data/raw/N100_constituents/BAJAJFINSV.csv,758786,2026-07-20 11:22
B,data/raw/N100_constituents/BAJAJHLDNG.csv,1001378,2026-07-20 11:22
B,data/raw/N100_constituents/BAJFINANCE.csv,973316,2026-07-20 11:22
B,data/raw/N100_constituents/BANKBARODA.csv,980675,2026-07-20 11:22
B,data/raw/N100_constituents/BEL.csv,958251,2026-07-20 11:22
B,data/raw/N100_constituents/BHARTIARTL.csv,1024370,2026-07-20 11:22
B,data/raw/N100_constituents/BOSCHLTD.csv,995917,2026-07-20 11:22
B,data/raw/N100_constituents/BPCL.csv,971229,2026-07-20 11:23
B,data/raw/N100_constituents/BRITANNIA.csv,987766,2026-07-20 11:23
B,data/raw/N100_constituents/CANBK.csv,978680,2026-07-20 11:23
B,data/raw/N100_constituents/CGPOWER.csv,942740,2026-07-20 11:23
B,data/raw/N100_constituents/CHOLAFIN.csv,950252,2026-07-20 11:23
B,data/raw/N100_constituents/CIPLA.csv,950474,2026-07-20 11:23
B,data/raw/N100_constituents/COALINDIA.csv,718463,2026-07-20 11:23
B,data/raw/N100_constituents/CUMMINSIND.csv,979830,2026-07-20 11:24
B,data/raw/N100_constituents/DIVISLAB.csv,966177,2026-07-20 11:24
B,data/raw/N100_constituents/DLF.csv,759671,2026-07-20 11:24
B,data/raw/N100_constituents/DMART.csv,401896,2026-07-20 11:24
B,data/raw/N100_constituents/DRREDDY.csv,1050784,2026-07-20 11:24
B,data/raw/N100_constituents/EICHERMOT.csv,972652,2026-07-20 11:24
B,data/raw/N100_constituents/ENRIN.csv,42184,2026-07-20 11:24
B,data/raw/N100_constituents/ETERNAL.csv,210548,2026-07-20 11:24
B,data/raw/N100_constituents/GAIL.csv,1012575,2026-07-20 11:24
B,data/raw/N100_constituents/GODREJCP.csv,966859,2026-07-20 11:24
B,data/raw/N100_constituents/GRASIM.csv,964530,2026-07-20 11:25
B,data/raw/N100_constituents/HAL.csv,349153,2026-07-20 11:25
B,data/raw/N100_constituents/HCLTECH.csv,956332,2026-07-20 11:25
B,data/raw/N100_constituents/HDFCAMC.csv,346251,2026-07-20 11:25
B,data/raw/N100_constituents/HDFCBANK.csv,961933,2026-07-20 11:25
B,data/raw/N100_constituents/HDFCLIFE.csv,371353,2026-07-20 11:25
B,data/raw/N100_constituents/HINDALCO.csv,968232,2026-07-20 11:25
B,data/raw/N100_constituents/HINDUNILVR.csv,988163,2026-07-20 11:25
B,data/raw/N100_constituents/HINDZINC.csv,995272,2026-07-20 11:25
B,data/raw/N100_constituents/HYUNDAI.csv,71858,2026-07-20 11:25
B,data/raw/N100_constituents/ICICIBANK.csv,985395,2026-07-20 11:26
B,data/raw/N100_constituents/INDHOTEL.csv,1026196,2026-07-20 11:26
B,data/raw/N100_constituents/INDIGO.csv,463066,2026-07-20 11:26
B,data/raw/N100_constituents/INFY.csv,957951,2026-07-20 11:26
B,data/raw/N100_constituents/IOC.csv,961482,2026-07-20 11:26
B,data/raw/N100_constituents/IRFC.csv,225522,2026-07-20 11:26
B,data/raw/N100_constituents/ITC.csv,980278,2026-07-20 11:26
B,data/raw/N100_constituents/JINDALSTEL.csv,975328,2026-07-20 11:26
B,data/raw/N100_constituents/JIOFIN.csv,121561,2026-07-20 11:26
B,data/raw/N100_constituents/JSWSTEEL.csv,942395,2026-07-20 11:27
B,data/raw/N100_constituents/KOTAKBANK.csv,973572,2026-07-20 11:27
B,data/raw/N100_constituents/LODHA.csv,221536,2026-07-20 11:27
B,data/raw/N100_constituents/LT.csv,951963,2026-07-20 11:27
B,data/raw/N100_constituents/M&M.csv,946246,2026-07-20 11:27
B,data/raw/N100_constituents/MARUTI.csv,955285,2026-07-20 11:27
B,data/raw/N100_constituents/MAXHEALTH.csv,254375,2026-07-20 11:27
B,data/raw/N100_constituents/MAZDOCK.csv,247916,2026-07-20 11:27
B,data/raw/N100_constituents/MOTHERSON.csv,1037301,2026-07-20 11:27
B,data/raw/N100_constituents/MUTHOOTFIN.csv,665978,2026-07-20 11:27
B,data/raw/N100_constituents/NESTLEIND.csv,971430,2026-07-20 11:28
B,data/raw/N100_constituents/NTPC.csv,884789,2026-07-20 11:28
B,data/raw/N100_constituents/ONGC.csv,996548,2026-07-20 11:28
B,data/raw/N100_constituents/PFC.csv,761620,2026-07-20 11:28
B,data/raw/N100_constituents/PIDILITIND.csv,965891,2026-07-20 11:28
B,data/raw/N100_constituents/PNB.csv,941431,2026-07-20 11:28
B,data/raw/N100_constituents/POWERGRID.csv,768000,2026-07-20 11:28
B,data/raw/N100_constituents/RECLTD.csv,738797,2026-07-20 11:28
B,data/raw/N100_constituents/RELIANCE.csv,1093448,2026-07-20 11:28
B,data/raw/N100_constituents/SBILIFE.csv,379602,2026-07-20 11:29
B,data/raw/N100_constituents/SBIN.csv,950730,2026-07-20 11:29
B,data/raw/N100_constituents/SHREECEM.csv,993991,2026-07-20 11:29
B,data/raw/N100_constituents/SHRIRAMFIN.csv,968397,2026-07-20 11:29
B,data/raw/N100_constituents/SIEMENS.csv,1029261,2026-07-20 11:29
